Datum;Tag;Uhrzeit;Heimteam;Auswärtsteam;HZ-Ergebnis;Endergebnis;Ereignis;1;X;2
02/03/19;Sa.;18:30;M'gladbach;B. München;1:2;1:5;;5.57;4.25;1.57
03/03/19;So.;15:30;Stuttgart;Hannover;3:0;5:1;;1.68;3.89;5.04
03/03/19;So.;18:00;Wolfsburg;Bremen;0:0;1:1;;2.26;3.43;3.17
20.KHW
08/03/19;Fr.;20:30;Bremen;Schalke;1:1;4:2;;2.16;3.43;3.38
09/03/19;Sa.;15:30;Freiburg;Hertha;1:0;2:1;;2.45;3.31;2.95
09/03/19;Sa.;15:30;Leipzig;Augsburg;0:0;0:0;;1.30;5.53;9.73
09/03/19;Sa.;15:30;Dortmund;Stuttgart;0:0;3:1;;1.31;5.65;9.13
09/03/19;Sa.;15:30;B. München;Wolfsburg;2:0;6:0;;1.22;6.59;13.11
09/03/19;Sa.;18:30;Mainz;M'gladbach;0:0;0:1;;2.87;3.48;2.42
10/03/19;So.;15:30;Hoffenheim;Nürnberg;1:0;2:1;;1.28;6.31;9.29
10/03/19;So.;18:00;Hannover;Leverkusen;0:2;2:3;;6.94;5.16;1.40
11/03/19;Mo.;20:30;Düsseldorf;Frankfurt;0:0;0:3;;2.70;3.54;2.52
22.KHW
15/03/19;Fr.;20:30;M'gladbach;Freiburg;1:1;1:1;;1.60;4.14;5.40
16/03/19;Sa.;15:30;Wolfsburg;Düsseldorf;1:1;5:2;;1.90;3.58;4.10
16/03/19;Sa.;15:30;Schalke;Leipzig;0:1;0:1;;3.86;3.50;1.98
16/03/19;Sa.;15:30;Augsburg;Hannover;0:1;3:1;;1.62;4.16;5.22
16/03/19;Sa.;15:30;Stuttgart;Hoffenheim;0:1;1:1;;3.68;4.00;1.89
16/03/19;Sa.;18:30;Hertha;Dortmund;2:1;2:3;;3.48;3.55;2.08
17/03/19;So.;13:30;Leverkusen;Bremen;0:2;1:3;;1.57;4.45;5.33
17/03/19;So.;15:30;Frankfurt;Nürnberg;1:0;1:0;;1.33;5.46;8.63
17/03/19;So.;18:00;B. München;Mainz;3:0;6:0;;1.12;9.17;19.44
26.KHW
29/03/19;Fr.;20:30;Hoffenheim;Leverkusen;1:1;4:1;;2.27;4.04;2.76
30/03/19;Sa.;15:30;Dortmund;Wolfsburg;0:0;2:0;;1.50;4.55;6.12
30/03/19;Sa.;15:30;Bremen;Mainz;2:0;3:1;;1.63;4.11;5.18
30/03/19;Sa.;15:30;Freiburg;B. München;1:1;1:1;;12.27;6.84;1.22
30/03/19;Sa.;15:30;Düsseldorf;M'gladbach;3:0;3:1;;3.68;3.64;1.98
30/03/19;Sa.;15:30;Nürnberg;Augsburg;0:0;3:0;;3.08;3.26;2.39
30/03/19;Sa.;18:30;Leipzig;Hertha;2:0;5:0;;1.58;4.17;5.66
31/03/19;So.;15:30;Hannover;Schalke;0:1;0:1;;4.21;3.66;1.85
31/03/19;So.;18:00;Frankfurt;Stuttgart;1:0;3:0;;1.49;4.78;5.94
28.KHW
05/04/19;Fr.;20:30;Mainz;Freiburg;3:0;5:0;;2.15;3.50;3.35
06/04/19;Sa.;15:30;Schalke;Frankfurt;1:1;1:2;;3.24;3.49;2.20
06/04/19;Sa.;15:30;Stuttgart;Nürnberg;0:1;1:1;;1.77;3.71;4.66
06/04/19;Sa.;15:30;Hertha;Düsseldorf;1:1;1:2;;1.95;3.76;3.71
06/04/19;Sa.;15:30;Wolfsburg;Hannover;1:1;3:1;;1.46;4.76;6.40
06/04/19;Sa.;15:30;Leverkusen;Leipzig;2:1;2:4;;2.52;3.58;2.68
06/04/19;Sa.;18:30;B. München;Dortmund;4:0;5:0;;1.46;4.83;6.27
07/04/19;So.;15:30;Augsburg;Hoffenheim;0:1;0:4;;3.88;4.29;1.79
07/04/19;So.;18:00;M'gladbach;Bremen;0:0;1:1;;2.00;3.76;3.53
30.KHW
12/04/19;Fr.;20:30;Nürnberg;Schalke;0:0;1:1;;3.36;3.32;2.22
13/04/19;Sa.;15:30;Leipzig;Wolfsburg;2:0;2:0;;1.50;4.51;6.14
13/04/19;Sa.;15:30;Stuttgart;Leverkusen;0:0;0:1;;4.18;4.12;1.76
13/04/19;Sa.;15:30;Bremen;Freiburg;0:0;2:1;;1.63;4.08;5.20
13/04/19;Sa.;15:30;Hannover;M'gladbach;0:0;0:1;;5.68;4.61;1.52
13/04/19;Sa.;18:30;Dortmund;Mainz;2:0;2:1;;1.28;6.12;9.62
14/04/19;So.;13:30;Hoffenheim;Hertha;1:0;2:0;;1.27;6.56;8.86
14/04/19;So.;15:30;Düsseldorf;B. München;0:2;1:4;;16.31;8.82;1.14
14/04/19;So.;18:00;Frankfurt;Augsburg;1:2;1:3;;1.44;4.89;6.60
32.KHW
20/04/19;Sa.;15:30;B. München;Bremen;0:0;1:0;;1.15;9.81;18.05
20/04/19;Sa.;15:30;Leverkusen;Nürnberg;0:0;2:0;;1.28;6.45;10.48
20/04/19;Sa.;15:30;Augsburg;Stuttgart;3:0;6:0;;2.38;3.44;3.13
20/04/19;Sa.;15:30;Mainz;Düsseldorf;1:1;3:1;;2.02;3.85;3.64
20/04/19;Sa.;18:30;M'gladbach;Leipzig;0:1;1:2;;2.99;3.62;2.38
20/04/19;Sa.;20:30;Schalke;Hoffenheim;0:2;2:5;;3.45;4.04;2.03
21/04/19;So.;15:30;Freiburg;Dortmund;0:1;0:4;;6.31;4.78;1.51
