Datum;Tag;Uhrzeit;Heimteam;Auswärtsteam;HZ-Ergebnis;Endergebnis;Ereignis;1;X;2
10/03/18;Sa.;16:00;West Ham;Burnley;0:0;0:3;;2.25;3.13;3.64
10/03/18;Sa.;16:00;Everton;Brighton;0:0;2:0;;2.24;3.25;3.50
10/03/18;Sa.;16:00;Huddersfield;Swansea;0:0;0:0;;2.48;3.02;3.26
10/03/18;Sa.;16:00;Newcastle;Southampton;2:0;3:0;;2.60;3.14;2.98
10/03/18;Sa.;18:30;Chelsea;Crystal Palace;2:0;2:1;;1.29;5.69;11.27
11/03/18;So.;14:30;Arsenal;Watford;1:0;3:0;;1.52;4.54;6.13
11/03/18;So.;17:00;Bournemouth;Tottenham;1:1;1:4;;7.02;5.04;1.43
12/03/18;Mo.;21:00;Stoke;Man City;0:1;0:2;;12.65;6.53;1.24
22.KHW
16/03/18;Fr.;21:00;Tottenham;Newcastle;;;v.S.;1.27;6.13;10.85
17/03/18;Sa.;13:30;Burnley;Chelsea;;;v.S.;;;
17/03/18;Sa.;16:00;Bournemouth;West Bromwich;0:0;2:1;;1.76;3.77;4.88
17/03/18;Sa.;16:00;Swansea;Southampton;;;v.S.;;;
17/03/18;Sa.;16:00;Huddersfield;Crystal Palace;0:1;0:2;;2.77;3.13;2.78
17/03/18;Sa.;16:00;Stoke;Everton;0:0;1:2;;2.75;3.21;2.74
17/03/18;Sa.;16:00;Leicester;Arsenal;;;v.S.;;;
17/03/18;Sa.;18:30;Liverpool;Watford;2:0;5:0;;1.16;8.38;17.38
18/03/18;So.;14:30;West Ham;Man Utd;;;v.S.;;;
18/03/18;So.;17:00;Man City;Brighton;;;v.S.;;;
26.KHW
31/03/18;Sa.;13:30;Crystal Palace;Liverpool;1:0;1:2;;6.53;4.72;1.48
31/03/18;Sa.;16:00;Newcastle;Huddersfield;0:0;1:0;;1.75;3.60;5.28
31/03/18;Sa.;16:00;West Ham;Southampton;3:0;3:0;;2.83;3.18;2.69
31/03/18;Sa.;16:00;Watford;Bournemouth;1:1;2:2;;2.23;3.49;3.27
31/03/18;Sa.;16:00;West Bromwich;Burnley;0:1;1:2;;2.58;3.04;3.09
31/03/18;Sa.;16:00;Man Utd;Swansea;2:0;2:0;;1.23;6.21;15.80
31/03/18;Sa.;16:00;Brighton;Leicester;0:0;0:2;;2.69;3.25;2.77
31/03/18;Sa.;18:30;Everton;Man City;0:3;1:3;;9.29;5.33;1.34
01/04/18;So.;14:30;Arsenal;Stoke;0:0;3:0;;1.30;5.92;9.76
01/04/18;So.;17:00;Chelsea;Tottenham;1:1;1:3;;2.27;3.45;3.23
28.KHW
07/04/18;Sa.;13:30;Everton;Liverpool;0:0;0:0;;3.57;3.44;2.13
07/04/18;Sa.;16:00;West Bromwich;Swansea;0:0;1:1;;2.47;3.14;3.16
07/04/18;Sa.;16:00;Watford;Burnley;0:0;1:2;;2.32;3.15;3.44
07/04/18;Sa.;16:00;Leicester;Newcastle;0:1;1:2;;1.86;3.56;4.51
07/04/18;Sa.;16:00;Stoke;Tottenham;0:0;1:2;;11.29;6.12;1.27
07/04/18;Sa.;16:00;Bournemouth;Crystal Palace;0:0;2:2;;2.57;3.52;2.73
07/04/18;Sa.;16:00;Brighton;Huddersfield;1:1;1:1;;1.72;3.57;5.64
07/04/18;Sa.;18:30;Man City;Man Utd;2:0;2:3;;1.84;3.70;4.40
08/04/18;So.;15:15;Arsenal;Southampton;2:1;3:2;;1.77;3.88;4.57
08/04/18;So.;17:30;Chelsea;West Ham;1:0;1:1;;1.28;5.94;11.25
30.KHW
14/04/18;Sa.;13:30;Southampton;Chelsea;1:0;2:3;;4.46;3.75;1.82
14/04/18;Sa.;16:00;Burnley;Leicester;2:0;2:1;;2.60;3.12;2.99
14/04/18;Sa.;16:00;Crystal Palace;Brighton;3:2;3:2;;1.83;3.49;4.80
14/04/18;Sa.;16:00;Huddersfield;Watford;0:0;1:0;;2.54;3.15;3.03
14/04/18;Sa.;16:00;Swansea;Everton;0:1;1:1;;2.74;3.10;2.84
14/04/18;Sa.;18:30;Liverpool;Bournemouth;1:0;3:0;;1.24;6.92;11.61
14/04/18;Sa.;20:45;Tottenham;Man City;1:2;1:3;;2.73;3.65;2.50
15/04/18;So.;14:30;Newcastle;Arsenal;1:1;2:1;;2.86;3.50;2.48
15/04/18;So.;17:00;Man Utd;West Bromwich;0:0;0:1;;1.20;6.97;16.53
16/04/18;Mo.;21:00;West Ham;Stoke;0:0;1:1;;1.98;3.47;4.07
31.KHW
17/04/18;Di.;20:45;Brighton;Tottenham;0:0;1:1;;5.82;4.25;1.58
18/04/18;Mi.;20:45;Bournemouth;Man Utd;0:1;0:2;;4.33;3.86;1.82
19/04/18;Do.;20:45;Leicester;Southampton;0:0;0:0;;2.42;3.46;2.96
19/04/18;Do.;20:45;Burnley;Chelsea;0:1;1:2;;4.38;3.50;1.90
32.KHW
20/04/18;Fr.;21:00;Brighton;Tottenham;;;v.S.;;;
21/04/18;Sa.;13:30;West Bromwich;Liverpool;0:1;2:2;;5.99;4.06;1.60
21/04/18;Sa.;16:00;Chelsea;Huddersfield;;;v.S.;;;
21/04/18;Sa.;16:00;Watford;Crystal Palace;0:0;0:0;;3.01;3.33;2.46
21/04/18;Sa.;16:00;Leicester;Southampton;;;v.S.;;;
21/04/18;Sa.;18:30;Bournemouth;Man Utd;;;v.S.;;;
22/04/18;So.;14:30;Stoke;Burnley;1:0;1:1;;2.23;3.29;3.46
22/04/18;So.;14:30;Arsenal;West Ham;0:0;4:1;;1.53;4.51;5.99
22/04/18;So.;17:30;Man City;Swansea;2:0;5:0;;1.13;9.24;20.65
23/04/18;Mo.;21:00;Everton;Newcastle;0:0;1:0;;2.15;3.32;3.66
34.KHW
28/04/18;Sa.;13:30;Liverpool;Stoke;0:0;0:0;;1.28;5.88;11.18
28/04/18;Sa.;16:00;Burnley;Brighton;0:0;0:0;;2.31;3.09;3.51
28/04/18;Sa.;16:00;Huddersfield;Everton;0:1;0:2;;2.71;2.98;2.97
28/04/18;Sa.;16:00;Southampton;Bournemouth;1:1;2:1;;1.66;4.17;5.05
28/04/18;Sa.;16:00;Crystal Palace;Leicester;2:0;5:0;;2.05;3.54;3.70
28/04/18;Sa.;16:00;Newcastle;West Bromwich;0:1;0:1;;1.97;3.33;4.30
28/04/18;Sa.;18:30;Swansea;Chelsea;0:1;0:1;;7.70;4.77;1.43
29/04/18;So.;15:15;West Ham;Man City;1:2;1:4;;9.02;5.78;1.32
29/04/18;So.;17:30;Man Utd;Arsenal;1:0;2:1;;1.38;5.29;7.78
30/04/18;Mo.;21:00;Tottenham;Watford;1:0;2:0;;1.17;7.97;16.01
36.KHW
04/05/18;Fr.;21:00;Brighton;Man Utd;0:0;1:0;;4.57;3.48;1.87
05/05/18;Sa.;13:30;Stoke;Crystal Palace;1:0;1:2;;2.54;3.41;2.83
05/05/18;Sa.;16:00;Bournemouth;Swansea;1:0;1:0;;1.98;3.57;3.91
05/05/18;Sa.;16:00;Leicester;West Ham;0:1;0:2;;2.19;3.52;3.35
05/05/18;Sa.;16:00;West Bromwich;Tottenham;0:0;1:0;;6.91;4.53;1.48
05/05/18;Sa.;16:00;Watford;Newcastle;2:0;2:1;;2.15;3.29;3.69
05/05/18;Sa.;18:30;Everton;Southampton;0:0;1:1;;2.83;3.24;2.65
06/05/18;So.;14:30;Man City;Huddersfield;0:0;0:0;;1.07;12.50;33.59
06/05/18;So.;17:30;Arsenal;Burnley;2:0;5:0;;1.39;5.12;7.85
06/05/18;So.;17:30;Chelsea;Liverpool;1:0;1:0;;2.17;3.65;3.28
37.KHW
08/05/18;Di.;20:45;Swansea;Southampton;0:0;0:1;;3.32;3.18;2.36
09/05/18;Mi.;20:45;Leicester;Arsenal;1:0;3:1;;3.68;3.94;1.94
09/05/18;Mi.;20:45;Chelsea;Huddersfield;0:0;1:1;;1.26;5.70;13.52
09/05/18;Mi.;21:00;Tottenham;Newcastle;0:0;1:0;;1.22;6.93;13.17
09/05/18;Mi.;21:00;Man City;Brighton;2:1;3:1;;1.21;7.44;12.86
10/05/18;Do.;20:45;West Ham;Man Utd;0:0;0:0;;4.51;3.76;1.81
38.KHW
13/05/18;So.;16:00;Huddersfield;Arsenal;0:1;0:1;;5.49;4.75;1.54
13/05/18;So.;16:00;Burnley;Bournemouth;1:0;1:2;;2.33;3.49;3.09
13/05/18;So.;16:00;Crystal Palace;West Bromwich;0:0;2:0;;1.77;3.91;4.54
13/05/18;So.;16:00;Man Utd;Watford;1:0;1:0;;1.54;4.38;6.10
13/05/18;So.;16:00;Liverpool;Brighton;2:0;4:0;;1.23;7.15;11.48
13/05/18;So.;16:00;Southampton;Man City;0:0;0:1;;5.70;4.53;1.55
13/05/18;So.;16:00;Swansea;Stoke;1:2;1:2;;2.02;3.58;3.75
13/05/18;So.;16:00;Newcastle;Chelsea;1:0;3:0;;4.45;3.93;1.78
13/05/18;So.;16:00;Tottenham;Leicester;1:2;5:4;;1.38;5.63;7.20
13/05/18;So.;16:00;West Ham;Everton;1:0;3:1;;2.32;3.46;3.12

Info:;Europa/England/Premier League 2017
Kürzeln:;u.U. = unbestimmte Uhrzeit
;v.S. = verschobenes Spiel
;f.E. = festgelegtes Ergebnis
;f.H. = festgelegter Heimsieg
;f.A. = festgelegter Auswärtssieg
;n.V. = nach Verlängerung
;n.E. = nach Elfmeterschießen
;KHW = Kalenderhalbwoche
