Datum;Tag;Uhrzeit;Heimteam;Auswärtsteam;HZ-Ergebnis;Endergebnis;Ereignis;1;X;2
17/05/20;So.;u.U.;Southampton;Sheff Utd;;;;;;
17/05/20;So.;u.U.;Newcastle;Liverpool;;;;;;
17/05/20;So.;u.U.;Man City;Norwich;;;;;;
17/05/20;So.;u.U.;Leicester;Man Utd;;;;;;
17/05/20;So.;u.U.;Everton;Bournemouth;;;;;;
17/05/20;So.;u.U.;C Palace;Tottenham;;;;;;
17/05/20;So.;u.U.;Chelsea;Wolves;;;;;;
17/05/20;So.;u.U.;Burnley;Brighton;;;;;;
17/05/20;So.;u.U.;Arsenal;Watford;;;;;;
17/05/20;So.;u.U.;West Ham;Aston Villa;;;;;;

Info:;Europa/England/Premier League 2019
Kürzeln:;u.U. = unbestimmte Uhrzeit
;v.S. = verschobenes Spiel
;f.E. = festgelegtes Ergebnis
;f.H. = festgelegter Heimsieg
;f.A. = festgelegter Auswärtssieg
;n.V. = nach Verlängerung
;n.E. = nach Elfmeterschießen
;KHW = Kalenderhalbwochen
