Datum;Tag;Uhrzeit;Heimteam;Auswärtsteam;HZ-Ergebnis;Endergebnis;Ereignis;1;X;2
20/01/19;So.;17:00;Angers;Nantes;0:0;1:0;;2.51;2.97;3.27
20/01/19;So.;19:00;Bordeaux;Dijon;0:0;1:0;;1.76;3.67;5.04
20/01/19;So.;21:00;St. Étienne;Lyon;1:0;1:2;;3.51;3.60;2.09
7.KHW
23/01/19;Mi.;19:00;Nimes;Angers;2:0;3:1;;2.22;3.19;3.49
8.KHW
25/01/19;Fr.;20:45;Marseille;Lille;0:1;1:2;;2.28;3.23;3.31
26/01/19;Sa.;20:00;Nice;Nimes;1:0;2:0;;2.45;3.10;3.12
26/01/19;Sa.;20:00;Guingamp;Reims;0:1;0:1;;2.67;2.98;2.94
26/01/19;Sa.;20:00;Dijon;Monaco;1:0;2:0;;3.48;3.31;2.17
26/01/19;Sa.;20:00;Straßburg;Bordeaux;0:0;1:0;;2.26;3.12;3.49
27/01/19;So.;15:00;Montpellier;Caen;0:0;2:0;;1.54;3.77;7.28
27/01/19;So.;17:00;Amiens;Lyon;0:0;0:1;;6.50;4.46;1.49
27/01/19;So.;20:00;Toulouse;Angers;0:0;0:0;;2.40;3.13;3.17
27/01/19;So.;21:00;Paris SG;Rennes;1:1;4:1;;1.22;6.86;12.02
9.KHW
30/01/19;Mi.;21:00;Nantes;St. Étienne;0:0;1:1;;2.65;3.24;2.75
10.KHW
01/02/19;Fr.;20:45;Lille;Nice;2:0;4:0;;1.85;3.35;4.71
02/02/19;Sa.;20:00;Angers;Dijon;1:0;1:0;;2.00;3.36;3.95
02/02/19;Sa.;20:00;Rennes;Amiens;0:0;1:0;;1.60;3.77;6.26
02/02/19;Sa.;20:00;Monaco;Toulouse;1:1;2:1;;1.73;3.76;4.87
02/02/19;Sa.;21:00;Reims;Marseille;1:0;2:1;;2.75;3.01;2.83
03/02/19;So.;15:00;Nimes;Montpellier;1:0;1:1;;2.54;2.97;3.13
03/02/19;So.;21:00;Lyon;Paris SG;1:1;2:1;;3.22;3.84;2.09
11.KHW
05/02/19;Di.;19:00;Marseille;Bordeaux;1:0;1:0;;2.20;3.18;3.55
12.KHW
08/02/19;Fr.;20:45;Dijon;Marseille;1:0;1:2;;4.22;3.61;1.86
09/02/19;Sa.;17:00;Paris SG;Bordeaux;1:0;1:0;;1.33;5.28;9.05
09/02/19;Sa.;20:00;Amiens;Caen;0:0;1:0;;2.26;2.94;3.73
09/02/19;Sa.;20:00;Straßburg;Angers;0:1;1:2;;1.92;3.21;4.58
10/02/19;So.;15:00;Toulouse;Reims;0:0;1:1;;2.65;3.03;2.91
10/02/19;So.;15:00;Nantes;Nimes;2:0;2:4;;1.79;3.64;4.59
10/02/19;So.;15:00;Montpellier;Monaco;0:1;2:2;;2.38;3.13;3.23
10/02/19;So.;17:00;Guingamp;Lille;0:0;0:2;;3.15;3.07;2.46
10/02/19;So.;17:00;Rennes;St. Étienne;1:0;3:0;;2.10;3.40;3.59
10/02/19;So.;21:00;Nice;Lyon;0:0;1:0;;5.90;4.53;1.52
13.KHW
13/02/19;Mi.;19:00;St. Étienne;Straßburg;2:0;2:1;;1.79;3.51;4.84
13/02/19;Mi.;19:30;Caen;Nantes;0:0;0:1;;3.36;3.03;2.37
14.KHW
15/02/19;Fr.;19:00;Nimes;Dijon;1:0;2:0;;1.98;3.58;3.78
15/02/19;Fr.;20:45;Lyon;Guingamp;2:1;2:1;;1.24;6.36;11.27
16/02/19;Sa.;17:00;Marseille;Amiens;2:0;2:0;;1.45;4.32;7.66
16/02/19;Sa.;20:00;Angers;Nice;1:0;3:0;;2.14;3.05;3.94
16/02/19;Sa.;20:00;Monaco;Nantes;1:0;1:0;;1.81;3.53;4.63
17/02/19;So.;15:00;Lille;Montpellier;0:0;0:0;;1.90;3.26;4.59
17/02/19;So.;15:00;Bordeaux;Toulouse;1:0;2:1;;2.15;3.15;3.74
17/02/19;So.;15:00;Caen;Straßburg;0:0;0:0;;3.15;2.94;2.55
17/02/19;So.;17:00;Reims;Rennes;1:0;2:0;;2.49;2.96;3.23
17/02/19;So.;21:00;St. Étienne;Paris SG;0:0;0:1;;5.54;4.52;1.54
15.KHW
20/02/19;Mi.;19:00;Bordeaux;Guingamp;0:0;0:0;;2.09;3.11;3.98
20/02/19;Mi.;21:00;Paris SG;Montpellier;2:1;5:1;;1.29;5.48;10.67
16.KHW
22/02/19;Fr.;19:00;Dijon;St. Étienne;0:0;0:1;;3.21;3.40;2.25
22/02/19;Fr.;20:45;Straßburg;Lille;0:1;1:1;;2.84;3.10;2.66
23/02/19;Sa.;17:00;Paris SG;Nimes;1:0;3:0;;1.20;7.30;13.09
23/02/19;Sa.;20:00;Amiens;Nice;1:0;1:0;;2.67;2.89;3.03
23/02/19;Sa.;20:00;Guingamp;Angers;0:0;1:0;;2.62;2.95;3.04
24/02/19;So.;15:00;Nantes;Bordeaux;0:0;1:0;;2.19;2.99;3.86
24/02/19;So.;15:00;Toulouse;Caen;0:1;1:1;;1.77;3.43;5.18
24/02/19;So.;15:00;Montpellier;Reims;1:1;2:4;;2.15;2.97;4.03
24/02/19;So.;17:00;Rennes;Marseille;1:0;1:1;;2.77;3.27;2.61
24/02/19;So.;21:00;Monaco;Lyon;2:0;2:0;;2.80;3.55;2.44
18.KHW
01/03/19;Fr.;20:45;Bordeaux;Montpellier;;;v.S.;2.51;2.96;3.18
02/03/19;Sa.;17:00;Caen;Paris SG;0:0;1:2;;13.01;6.86;1.21
02/03/19;Sa.;20:00;Reims;Amiens;0:2;2:2;;1.97;3.05;4.68
02/03/19;Sa.;20:00;Angers;Monaco;2:0;2:2;;3.29;3.17;2.32
03/03/19;So.;15:00;Nice;Straßburg;1:0;1:0;;2.37;2.99;3.41
03/03/19;So.;15:00;Lille;Dijon;0:0;1:0;;1.61;3.99;5.64
03/03/19;So.;15:00;Guingamp;Nantes;0:0;0:0;;3.06;2.89;2.65
03/03/19;So.;17:00;Lyon;Toulouse;3:1;5:1;;1.26;6.11;10.88
