Datum;Tag;Uhrzeit;Heimteam;Auswärtsteam;HZ-Ergebnis;Endergebnis;Ereignis;1;X;2
11/03/18;So.;17:00;Ol. Lyon;Caen;0:0;1:0;;1.38;5.01;8.48
11/03/18;So.;21:00;Toulouse;Ol. Marseille;1:1;1:2;;4.43;3.49;1.90
21.KHW
14/03/18;Mi.;17:00;Paris St.-Germain;Angers;2:0;2:1;;1.10;10.56;24.64
22.KHW
16/03/18;Fr.;20:45;Monaco;Lille;1:1;2:1;;1.33;5.51;9.53
17/03/18;Sa.;17:00;Bordeaux;Rennes;0:0;0:2;;2.10;3.26;3.89
17/03/18;Sa.;20:00;Angers;Caen;2:0;3:0;;2.01;3.21;4.31
17/03/18;Sa.;20:00;Montpellier;Dijon;0:1;2:2;;1.71;3.71;5.35
17/03/18;Sa.;20:00;Toulouse;Straßburg;0:0;2:2;;1.98;3.38;4.19
17/03/18;Sa.;20:00;SC Amiens;Troyes;1:0;1:1;;2.35;3.06;3.47
18/03/18;So.;13:00;Nice;Paris St.-Germain;1:1;1:2;;9.05;5.92;1.31
18/03/18;So.;15:00;Metz;Nantes;1:1;1:1;;3.68;3.35;2.13
18/03/18;So.;17:00;St. Etienne;Guingamp;1:0;2:0;;1.75;3.67;5.12
18/03/18;So.;21:00;Ol. Marseille;Ol. Lyon;1:1;2:3;;1.94;3.64;4.02
26.KHW
31/03/18;Sa.;17:00;Dijon;Ol. Marseille;0:1;1:3;;4.78;4.09;1.71
01/04/18;So.;15:00;Guingamp;Bordeaux;0:0;2:1;;3.12;3.10;2.52
01/04/18;So.;17:00;Straßburg;Metz;1:1;2:2;;1.87;3.76;4.20
01/04/18;So.;17:00;Caen;Montpellier;0:2;1:3;;3.31;3.00;2.47
01/04/18;So.;17:00;Troyes;Nice;0:1;0:2;;3.83;3.38;2.07
01/04/18;So.;17:00;Nantes;St. Etienne;0:1;0:3;;2.25;3.18;3.56
01/04/18;So.;17:00;Lille;SC Amiens;0:0;0:1;;2.13;3.18;3.91
01/04/18;So.;21:00;Ol. Lyon;Toulouse;2:0;2:0;;1.40;4.96;8.11
27.KHW
04/04/18;Mi.;18:45;Rennes;Monaco;1:1;1:1;;3.38;3.58;2.15
28.KHW
06/04/18;Fr.;20:45;St. Etienne;Paris St.-Germain;1:0;1:1;;7.01;5.09;1.43
07/04/18;Sa.;17:00;Monaco;Nantes;2:1;2:1;;1.66;3.97;5.40
07/04/18;Sa.;20:00;Guingamp;Troyes;1:0;4:0;;1.88;3.49;4.50
07/04/18;Sa.;20:00;Bordeaux;Lille;2:1;2:1;;1.70;3.67;5.61
07/04/18;Sa.;20:00;Toulouse;Dijon;0:1;0:1;;2.02;3.49;3.88
07/04/18;Sa.;20:00;SC Amiens;Caen;2:0;3:0;;2.51;2.94;3.31
07/04/18;Sa.;20:00;Angers;Straßburg;1:0;1:1;;1.93;3.38;4.46
08/04/18;So.;15:00;Nice;Rennes;1:1;1:1;;1.86;3.69;4.35
08/04/18;So.;17:00;Metz;Ol. Lyon;0:2;0:5;;6.36;4.69;1.49
08/04/18;So.;21:00;Ol. Marseille;Montpellier;0:0;0:0;;1.88;3.53;4.47
30.KHW
13/04/18;Fr.;20:45;Angers;Nice;0:0;1:1;;2.53;3.23;2.98
14/04/18;Sa.;17:00;Ol. Lyon;SC Amiens;1:0;3:0;;1.20;7.12;14.96
14/04/18;Sa.;20:00;Lille;Guingamp;0:0;2:2;;2.32;3.29;3.29
14/04/18;Sa.;20:00;Straßburg;St. Etienne;0:0;0:1;;3.14;3.33;2.37
14/04/18;Sa.;20:00;Nantes;Dijon;1:0;1:1;;1.54;4.19;6.55
14/04/18;Sa.;20:00;Caen;Toulouse;;;v.S.;2.35;3.14;3.38
14/04/18;Sa.;20:00;Rennes;Metz;1:0;1:2;;1.43;4.89;7.42
15/04/18;So.;15:00;Montpellier;Bordeaux;0:1;1:3;;2.23;3.07;3.78
15/04/18;So.;17:00;Troyes;Ol. Marseille;1:1;2:3;;6.61;4.39;1.51
15/04/18;So.;21:00;Paris St.-Germain;Monaco;4:1;7:1;;1.30;6.39;8.85
32.KHW
20/04/18;Fr.;19:30;Nantes;Rennes;1:0;1:1;;2.26;3.13;3.61
20/04/18;Fr.;21:00;Dijon;Ol. Lyon;1:1;2:5;;7.42;5.25;1.40
21/04/18;Sa.;17:00;Ol. Marseille;Lille;4:0;5:1;;1.34;5.55;8.97
21/04/18;Sa.;20:00;SC Amiens;Straßburg;1:0;3:1;;2.68;3.14;2.87
21/04/18;Sa.;20:00;Guingamp;Monaco;2:0;3:1;;4.33;4.06;1.78
21/04/18;Sa.;20:00;Metz;Caen;0:0;1:1;;2.36;3.30;3.19
21/04/18;Sa.;20:00;Toulouse;Angers;1:0;2:0;;2.29;3.14;3.50
22/04/18;So.;15:00;Nice;Montpellier;0:0;1:0;;1.97;3.35;4.30
22/04/18;So.;17:00;St. Etienne;Troyes;0:1;2:1;;1.54;4.20;6.60
22/04/18;So.;21:00;Bordeaux;Paris St.-Germain;0:0;0:1;;5.97;4.76;1.51
33.KHW
25/04/18;Mi.;18:45;Caen;Toulouse;0:0;0:0;;2.93;2.91;2.82
34.KHW
27/04/18;Fr.;20:45;Montpellier;St. Etienne;0:1;0:1;;2.48;3.14;3.15
28/04/18;Sa.;17:00;Ol. Lyon;Nantes;1:0;2:0;;1.30;5.93;9.79
28/04/18;Sa.;20:00;Bordeaux;Dijon;1:0;3:1;;1.52;4.39;6.54
28/04/18;Sa.;20:00;Troyes;Caen;2:1;3:1;;2.47;3.10;3.20
28/04/18;Sa.;20:00;Straßburg;Nice;1:0;1:1;;3.13;3.25;2.42
28/04/18;Sa.;20:00;Monaco;SC Amiens;0:0;0:0;;1.25;6.37;12.15
28/04/18;Sa.;20:00;Lille;Metz;2:0;3:1;;1.92;3.63;4.10
29/04/18;So.;15:00;Rennes;Toulouse;1:1;2:1;;1.93;3.45;4.33
29/04/18;So.;17:00;Angers;Ol. Marseille;0:1;1:1;;4.66;3.81;1.78
29/04/18;So.;21:00;Paris St.-Germain;Guingamp;0:1;2:2;;1.12;10.07;20.58
36.KHW
04/05/18;Fr.;20:45;SC Amiens;Paris St.-Germain;0:1;2:2;;10.00;6.46;1.27
06/05/18;So.;15:00;St. Etienne;Bordeaux;1:2;1:3;;2.04;3.40;3.91
06/05/18;So.;16:30;Ol. Lyon;Troyes;2:0;3:0;;1.16;8.95;16.01
06/05/18;So.;17:00;Dijon;Guingamp;1:0;3:1;;2.81;3.65;2.44
06/05/18;So.;17:00;Metz;Angers;1:0;1:2;;2.86;3.43;2.50
06/05/18;So.;17:00;Nantes;Montpellier;0:0;0:2;;2.08;3.28;3.92
06/05/18;So.;17:00;Rennes;Straßburg;1:0;2:1;;1.96;3.56;4.02
06/05/18;So.;17:00;Caen;Monaco;1:1;1:2;;3.04;3.31;2.44
06/05/18;So.;17:00;Toulouse;Lille;2:1;2:3;;2.35;3.20;3.31
06/05/18;So.;21:05;Ol. Marseille;Nice;1:1;2:1;;1.84;4.00;4.06
38.KHW
11/05/18;Fr.;20:45;Guingamp;Ol. Marseille;1:2;3:3;;4.86;4.34;1.66
12/05/18;Sa.;21:00;Paris St.-Germain;Rennes;0:0;0:2;;1.32;5.98;8.72
12/05/18;Sa.;21:00;Bordeaux;Toulouse;1:1;4:2;;1.77;3.72;4.83
12/05/18;Sa.;21:00;Nice;Caen;3:0;4:1;;1.56;4.19;6.17
12/05/18;Sa.;21:00;SC Amiens;Metz;1:0;2:0;;1.77;4.03;4.41
12/05/18;Sa.;21:00;Monaco;St. Etienne;0:0;1:0;;1.71;4.11;4.70
12/05/18;Sa.;21:00;Straßburg;Ol. Lyon;1:0;3:2;;5.16;4.49;1.60
12/05/18;Sa.;21:00;Angers;Nantes;0:0;0:2;;2.36;3.27;3.23
12/05/18;Sa.;21:00;Montpellier;Troyes;0:1;1:1;;1.68;3.87;5.37
12/05/18;Sa.;21:00;Lille;Dijon;2:1;2:1;;1.49;4.55;6.78
39.KHW
15/05/18;Di.;20:45;Le Havre;Stade Brestois 29;1:0;2:0;;1.93;3.34;3.83
40.KHW
19/05/18;Sa.;21:00;Caen;Paris St.-Germain;0:0;0:0;;4.15;3.49;1.95
19/05/18;Sa.;21:00;Nantes;Straßburg;1:0;1:0;;1.76;3.87;4.65
19/05/18;Sa.;21:00;Toulouse;Guingamp;0:0;2:1;;1.68;4.33;4.65
19/05/18;Sa.;21:00;Metz;Bordeaux;0:3;0:4;;7.46;5.33;1.39
19/05/18;Sa.;21:00;St. Etienne;Lille;3:0;5:0;;1.61;4.35;5.33
19/05/18;Sa.;21:00;Ol. Lyon;Nice;0:1;3:2;;1.49;5.09;5.83
19/05/18;Sa.;21:00;Ol. Marseille;SC Amiens;2:1;2:1;;1.22;7.34;11.82
19/05/18;Sa.;21:00;Rennes;Montpellier;1:1;1:1;;1.90;3.50;4.38
19/05/18;Sa.;21:00;Troyes;Monaco;0:1;0:3;;4.60;4.12;1.72
19/05/18;Sa.;21:00;Dijon;Angers;1:0;2:1;;2.31;3.73;2.95
20/05/18;So.;19:00;AC Ajaccio;Le Havre;1:1;7:5;n.E.;2.19;3.04;3.40
41.KHW
23/05/18;Mi.;20:45;AC Ajaccio;Toulouse;0:1;0:3;;3.62;3.01;2.12
42.KHW
27/05/18;So.;21:00;Toulouse;AC Ajaccio;0:0;1:0;;1.72;3.52;4.65

Info:;Europa/Frankreich/Ligue 1 2017
Kürzeln:;u.U. = unbestimmte Uhrzeit
;v.S. = verschobenes Spiel
;f.E. = festgelegtes Ergebnis
;f.H. = festgelegter Heimsieg
;f.A. = festgelegter Auswärtssieg
;n.V. = nach Verlängerung
;n.E. = nach Elfmeterschießen
;KHW = Kalenderhalbwoche
