Datum;Tag;Uhrzeit;Heimteam;Auswärtsteam;HZ-Ergebnis;Endergebnis;Ereignis;1;X;2
03/04/19;Mi.;20:30;Huesca;Celta Vigo;0:1;3:3;;2.58;3.34;2.75
03/04/19;Mi.;20:30;Eibar;Vallecano;0:1;2:1;;1.84;3.81;4.08
03/04/19;Mi.;21:30;Valencia;Real Madrid;1:0;2:1;;2.76;3.70;2.40
04/04/19;Do.;19:30;Sevilla;Alavés;1:0;2:0;;1.38;5.03;7.98
04/04/19;Do.;20:30;Leganés;Valladolid;0:0;1:0;;2.06;3.09;4.15
04/04/19;Do.;21:30;R. Sociedad;Real Betis;1:0;2:1;;2.20;3.40;3.33
28.KHW
06/04/19;Sa.;13:00;Girona;Espanyol;0:0;1:2;;2.46;3.21;3.01
06/04/19;Sa.;16:15;Real Madrid;Eibar;0:1;2:1;;1.43;5.23;6.22
06/04/19;Sa.;18:30;Vallecano;Valencia;1:0;2:0;;3.87;3.65;1.93
06/04/19;Sa.;20:45;Barcelona;Atlético;0:0;2:0;;1.73;3.79;4.80
07/04/19;So.;12:00;Alavés;Leganés;1:0;1:1;;2.54;2.93;3.18
07/04/19;So.;14:00;Getafe;Athletic;0:0;1:0;;2.61;2.88;3.12
07/04/19;So.;16:15;Valladolid;Sevilla;0:0;0:2;;3.98;3.62;1.91
07/04/19;So.;18:30;Levante;Huesca;1:0;2:2;;1.75;4.12;4.24
07/04/19;So.;18:30;Celta Vigo;R. Sociedad;0:1;3:1;;2.42;3.40;2.91
07/04/19;So.;20:45;Real Betis;Villarreal;1:1;2:1;;2.26;3.56;3.06
30.KHW
13/04/19;Sa.;13:00;Espanyol;Alavés;1:0;2:1;;1.77;3.61;4.80
13/04/19;Sa.;16:15;Huesca;Barcelona;0:0;0:0;;2.90;3.48;2.39
13/04/19;Sa.;18:30;Atlético;Celta Vigo;1:0;2:0;;1.51;4.15;6.90
13/04/19;Sa.;20:45;Sevilla;Real Betis;1:0;3:2;;1.59;4.36;5.24
14/04/19;So.;12:00;Valladolid;Getafe;1:1;2:2;;3.14;2.97;2.54
14/04/19;So.;14:00;Athletic;Vallecano;1:1;3:2;;1.62;3.94;5.59
14/04/19;So.;16:15;R. Sociedad;Eibar;1:0;1:1;;2.46;3.30;2.93
14/04/19;So.;18:30;Girona;Villarreal;0:1;0:1;;2.59;3.51;2.64
14/04/19;So.;20:45;Valencia;Levante;1:0;3:1;;1.47;4.60;6.48
15/04/19;Mo.;21:00;Leganés;Real Madrid;1:0;1:1;;4.74;3.89;1.72
32.KHW
19/04/19;Fr.;21:00;Alavés;Valladolid;2:1;2:2;;2.48;3.10;3.30
20/04/19;Sa.;13:00;Celta Vigo;Girona;1:0;2:1;;2.02;3.73;3.73
20/04/19;Sa.;16:15;Eibar;Atlético;0:0;0:1;;3.89;3.33;2.12
20/04/19;Sa.;18:30;Vallecano;Huesca;0:0;0:0;;2.09;3.85;3.42
20/04/19;Sa.;20:45;Barcelona;R. Sociedad;1:0;2:1;;1.18;8.36;15.47
21/04/19;So.;12:00;Levante;Espanyol;0:1;2:2;;2.34;3.59;3.08
21/04/19;So.;14:00;Getafe;Sevilla;2:0;3:0;;2.99;3.30;2.55
21/04/19;So.;16:15;Real Madrid;Athletic;0:0;3:0;;1.59;4.30;5.92
21/04/19;So.;18:30;Villarreal;Leganés;0:0;2:1;;1.86;3.54;4.77
21/04/19;So.;20:45;Real Betis;Valencia;0:1;1:2;;3.40;3.39;2.27
33.KHW
23/04/19;Di.;19:30;Huesca;Eibar;0:0;2:0;;2.18;3.71;3.32
23/04/19;Di.;20:30;Valladolid;Girona;0:0;1:0;;2.44;3.28;3.18
23/04/19;Di.;21:30;Alavés;Barcelona;0:0;0:2;;7.35;4.86;1.45
24/04/19;Mi.;19:30;Atlético;Valencia;1:1;3:2;;1.87;3.46;4.86
24/04/19;Mi.;20:30;Leganés;Athletic;0:1;0:1;;2.97;2.86;2.91
24/04/19;Mi.;20:30;Espanyol;Celta Vigo;1:0;1:1;;2.12;3.54;3.63
24/04/19;Mi.;21:30;Levante;Real Betis;2:0;4:0;;2.45;3.63;2.88
25/04/19;Do.;19:30;Sevilla;Vallecano;0:0;5:0;;1.23;7.41;12.76
25/04/19;Do.;20:30;R. Sociedad;Villarreal;0:0;0:1;;2.84;3.51;2.54
25/04/19;Do.;21:30;Getafe;Real Madrid;0:0;0:0;;3.67;3.70;2.05
34.KHW
27/04/19;Sa.;13:00;Athletic;Alavés;1:1;1:1;;1.52;4.23;7.37
27/04/19;Sa.;16:15;Atlético;Valladolid;0:0;1:0;;1.38;4.87;10.28
27/04/19;Sa.;18:30;Leganés;Celta Vigo;0:0;0:0;;2.45;3.21;3.23
27/04/19;Sa.;20:45;Barcelona;Levante;0:0;1:0;;1.21;7.62;14.56
28/04/19;So.;12:00;Valencia;Eibar;0:0;0:1;;1.51;4.62;6.64
28/04/19;So.;14:00;Girona;Sevilla;0:0;1:0;;3.99;3.61;1.99
28/04/19;So.;16:15;R. Sociedad;Getafe;1:0;2:1;;2.96;2.94;2.83
28/04/19;So.;18:30;Villarreal;Huesca;1:0;1:1;;1.71;4.21;4.81
28/04/19;So.;20:45;Vallecano;Real Madrid;1:0;1:0;;5.88;4.96;1.52
29/04/19;Mo.;21:00;Real Betis;Espanyol;0:1;1:1;;1.85;3.85;4.36
36.KHW
03/05/19;Fr.;21:00;Sevilla;Leganés;0:2;0:3;;1.40;5.12;8.20
04/05/19;Sa.;13:00;Levante;Vallecano;2:0;4:1;;1.87;4.11;3.97
04/05/19;Sa.;16:15;Espanyol;Atlético;1:0;3:0;;4.08;3.48;2.01
04/05/19;Sa.;18:30;Alavés;R. Sociedad;0:1;0:1;;2.75;3.25;2.79
04/05/19;Sa.;20:45;Celta Vigo;Barcelona;0:0;2:0;;1.74;4.20;4.57
05/05/19;So.;12:00;Getafe;Girona;1:0;2:0;;1.94;3.38;4.57
05/05/19;So.;14:00;Eibar;Real Betis;1:0;1:0;;1.97;3.87;3.80
05/05/19;So.;16:15;Real Madrid;Villarreal;2:1;3:2;;1.87;3.94;4.17
05/05/19;So.;18:30;Valladolid;Athletic;1:0;1:0;;2.95;3.14;2.68
05/05/19;So.;20:45;Huesca;Valencia;0:5;2:6;;4.02;3.93;1.90
38.KHW
12/05/19;So.;18:30;Real Betis;Huesca;1:0;2:1;;1.52;4.83;6.11
12/05/19;So.;18:30;Atlético;Sevilla;1:0;1:1;;1.98;3.69;3.94
12/05/19;So.;18:30;Barcelona;Getafe;1:0;2:0;;1.48;4.47;7.78
12/05/19;So.;18:30;Athletic;Celta Vigo;3:0;3:1;;2.03;3.48;4.01
12/05/19;So.;18:30;Girona;Levante;0:0;1:2;;2.15;3.73;3.38
12/05/19;So.;18:30;Vallecano;Valladolid;0:1;1:2;;4.51;3.97;1.80
12/05/19;So.;18:30;R. Sociedad;Real Madrid;1:1;3:1;;2.71;3.90;2.47
12/05/19;So.;18:30;Leganés;Espanyol;0:1;0:2;;2.34;3.33;3.31
12/05/19;So.;18:30;Valencia;Alavés;2:1;3:1;;1.29;6.00;11.02
12/05/19;So.;18:30;Villarreal;Eibar;0:0;1:0;;1.57;4.42;6.05
40.KHW
18/05/19;Sa.;13:00;Levante;Atlético;2:0;2:2;;4.25;4.24;1.79
18/05/19;Sa.;16:15;Sevilla;Athletic;1:0;2:0;;2.18;3.19;3.88
18/05/19;Sa.;16:15;Getafe;Villarreal;1:1;2:2;;1.58;4.42;5.90
18/05/19;Sa.;16:15;Espanyol;R. Sociedad;0:0;2:0;;2.01;3.83;3.68
18/05/19;Sa.;16:15;Valladolid;Valencia;0:1;0:2;;7.64;5.04;1.43
18/05/19;Sa.;20:45;Huesca;Leganés;0:1;2:1;;2.59;3.53;2.78
18/05/19;Sa.;20:45;Celta Vigo;Vallecano;0:1;2:2;;1.34;6.03;8.60
18/05/19;Sa.;20:45;Alavés;Girona;1:0;2:1;;2.19;3.56;3.42
19/05/19;So.;12:00;Real Madrid;Real Betis;0:0;0:2;;1.34;6.11;8.39
19/05/19;So.;16:15;Eibar;Barcelona;2:2;2:2;;4.92;4.56;1.65

Info:;Europa/Spanien/LaLiga 2018
Kürzeln:;u.U. = unbestimmte Uhrzeit
;v.S. = verschobenes Spiel
;f.E. = festgelegtes Ergebnis
;f.H. = festgelegter Heimsieg
;f.A. = festgelegter Auswärtssieg
;n.V. = nach Verlängerung
;n.E. = nach Elfmeterschießen
;KHW = Kalenderhalbwochen
