Datum;Tag;Uhrzeit;Heimteam;Auswärtsteam;HZ-Ergebnis;Endergebnis;Ereignis;1;X;2
15/12/18;Sa.;13:00;Paderborn;Dresden;0:0;3:0;;1.83;3.85;3.67
15/12/18;Sa.;13:00;St. Pauli;Fürth;1:0;2:0;;1.67;3.72;4.71
15/12/18;Sa.;13:00;Union Berlin;Bochum;0:0;2:0;;1.95;3.28;3.82
16/12/18;So.;13:30;Sandhausen;Regensburg;2:1;2:2;;2.23;3.31;3.02
16/12/18;So.;13:30;Ingolstadt;Heidenheim;1:0;1:1;;2.13;3.32;3.24
16/12/18;So.;13:30;Aue;Darmstadt;0:0;2:2;;2.40;3.05;2.99
17/12/18;Mo.;20:30;Köln;Magdeburg;1:0;3:0;;1.42;4.41;6.68
102.KHW
21/12/18;Fr.;18:30;Köln;Bochum;1:1;2:3;;1.55;4.01;5.41
21/12/18;Fr.;18:30;Sandhausen;Fürth;0:0;0:0;;1.80;3.43;4.29
22/12/18;Sa.;13:00;Bielefeld;Heidenheim;1:1;1:2;;2.02;3.45;3.38
22/12/18;Sa.;13:00;Ingolstadt;Regensburg;1:1;1:2;;2.31;3.38;2.84
22/12/18;Sa.;13:00;St. Pauli;Magdeburg;1:1;4:1;;1.91;3.38;3.85
23/12/18;So.;13:30;Paderborn;Darmstadt;1:1;6:2;;1.72;3.79;4.27
23/12/18;So.;13:30;Duisburg;Dresden;0:2;1:3;;2.52;3.19;2.71
23/12/18;So.;13:30;Aue;Union Berlin;2:0;3:0;;3.48;3.13;2.12
23/12/18;So.;13:30;Kiel;Hamburg;2:0;3:1;;3.29;3.44;2.06
9.KHW
29/01/19;Di.;18:30;Bochum;Duisburg;2:0;2:1;;1.95;3.42;3.77
29/01/19;Di.;20:30;Darmstadt;St. Pauli;0:1;2:1;;2.75;3.14;2.58
29/01/19;Di.;20:30;Fürth;Ingolstadt;0:0;0:1;;3.04;3.18;2.35
29/01/19;Di.;20:30;Magdeburg;Aue;1:0;1:0;;2.01;3.31;3.69
30/01/19;Mi.;18:30;Regensburg;Paderborn;0:0;2:0;;2.61;3.73;2.39
30/01/19;Mi.;20:30;Heidenheim;Kiel;2:1;2:2;;2.53;3.51;2.56
30/01/19;Mi.;20:30;Dresden;Bielefeld;3:1;3:4;;2.33;3.30;2.96
30/01/19;Mi.;20:30;Hamburg;Sandhausen;1:0;2:1;;1.76;3.40;4.81
31/01/19;Do.;20:30;Union Berlin;Köln;2:0;2:0;;2.64;3.29;2.58
10.KHW
01/02/19;Fr.;18:30;Ingolstadt;Magdeburg;0:0;0:1;;2.03;3.24;3.73
01/02/19;Fr.;18:30;Duisburg;Darmstadt;2:0;3:2;;2.56;3.16;2.76
02/02/19;Sa.;13:00;Heidenheim;Dresden;1:0;1:0;;2.13;3.46;3.20
02/02/19;Sa.;13:00;Paderborn;Fürth;3:0;6:0;;1.45;4.59;6.11
02/02/19;Sa.;13:00;Bielefeld;Hamburg;2:0;2:0;;3.29;3.26;2.18
03/02/19;So.;13:30;Sandhausen;Bochum;0:0;3:0;;2.73;3.04;2.67
03/02/19;So.;13:30;Kiel;Regensburg;1:0;2:0;;2.37;3.63;2.68
04/02/19;Mo.;20:30;St. Pauli;Union Berlin;1:0;3:2;;2.66;3.13;2.67
12.KHW
